customerid,customer_name,gender,country,state,dob,subscription_start_date,subscription_type,renewal_date,plan_type,contract_type,cancellation_date,cancellation_reason,monthly_charges,cltv,churn_score,churn_flag,escalations,csat_score,complaint_count
104801,Alka Subramanian,Male,India,Telangana,2000-11-05,2022-09-20 01:24:32,Premium,2023-08-20 01:24:32,Premium,Annual,,Active,1129,42563.3,35,0,2,5,0
104802,Theodore Sidhu,Male,India,Maharashtra,1990-11-11,2022-06-09 06:50:50,Regular,2023-02-08 06:50:50,Basic,Monthly,,Active,414,13248.0,53,0,1,4,2
104803,Wakeeta Comar,Female,India,Maharashtra,1966-12-24,2022-12-27 01:36:36,Regular,2023-11-07 01:36:36,Standard,Annual,2023-05-10 01:36:36,Poor Service,781,25773.0,77,1,2,1,2
104804,Tripti Oommen,Male,India,Tamil Nadu,2001-08-23,2024-10-01 03:38:11,Regular,2024-12-27 03:38:11,Standard,Monthly,,Active,863,46602.0,42,0,0,3,2
104805,Upasna Kuruvilla,Female,India,Gujarat,2001-05-21,2022-07-08 23:27:22,Regular,2023-03-12 23:27:22,Standard,Monthly,,Active,793,32513.0,49,0,2,3,1
104806,Eta Vyas,Female,India,Telangana,1986-04-16,2024-07-03 14:09:04,Premium,2024-11-30 14:09:04,Premium,Annual,,Active,1409,53119.3,12,0,0,5,2
104807,Zinal Mallick,Male,India,Telangana,1985-09-17,2023-06-14 13:24:09,Regular,2023-12-04 13:24:09,Standard,Annual,2023-09-09 13:24:09,Poor Service,735,12495.0,64,1,0,2,3
104808,Upkaar Bains,Female,India,Tamil Nadu,1987-08-29,2024-07-20 06:24:00,Regular,2025-01-09 06:24:00,Standard,Annual,,Active,728,8736.0,15,0,0,3,3
104809,Vasudha Magar,Male,India,Rajasthan,1978-03-29,2022-12-24 20:08:45,Regular,2023-11-13 20:08:45,Standard,Annual,,Active,783,15660.0,11,0,0,4,1
104810,Yashodhara Mital,Female,India,Gujarat,1996-08-28,2023-09-16 20:43:32,Regular,2023-11-30 20:43:32,Standard,Monthly,,Active,560,15120.0,39,0,0,5,1
104811,Nidhi Behl,Male,India,Maharashtra,1975-06-17,2023-08-27 06:54:51,Premium,2024-02-23 06:54:51,Premium,Annual,,Active,1393,72436.0,20,0,1,4,0
104812,Aarini Chhabra,Female,India,Uttar Pradesh,1974-03-19,2023-07-08 20:18:48,Regular,2023-09-01 20:18:48,Standard,Monthly,,Active,844,33760.0,39,0,1,4,0
104813,Udant Kanda,Male,India,Karnataka,1992-03-29,2022-06-30 18:11:12,Regular,2023-05-30 18:11:12,Basic,Monthly,2023-04-17 18:11:12,Relocation,379,6064.0,64,1,3,3,2
104814,Ucchal Dua,Male,India,Telangana,1981-09-03,2023-07-16 23:28:07,Regular,2023-11-03 23:28:07,Basic,Monthly,,Active,406,12180.0,44,0,0,3,3
104815,Yashasvi Patil,Female,India,Rajasthan,1976-10-28,2024-12-26 18:00:08,Regular,2025-05-06 18:00:08,Basic,Annual,,Active,464,15312.0,29,0,0,3,0
104816,Mugdha Saini,Female,India,Tamil Nadu,1983-12-29,2024-09-16 20:20:10,Regular,2025-02-01 20:20:10,Standard,Monthly,2025-04-03 20:20:10,Network Issues,727,43620.0,62,1,2,4,2
104817,Chandani Bumb,Female,India,Gujarat,1972-08-12,2024-09-16 17:54:50,Premium,2025-07-22 17:54:50,Premium,Annual,,Active,1287,31788.9,31,0,2,5,1
104818,Nicholas Srivastava,Female,India,Delhi,1996-06-06,2024-02-17 12:38:49,Regular,2024-07-22 12:38:49,Basic,Annual,,Active,396,11484.0,36,0,1,3,1
104819,Dipta Bhandari,Female,India,Karnataka,1985-04-04,2024-09-17 14:27:40,Regular,2025-01-31 14:27:40,Basic,Monthly,2025-07-16 14:27:40,Poor Service,430,23650.0,91,1,1,2,4
104820,Nidra Sankaran,Male,India,Karnataka,1971-09-19,2024-10-16 23:57:32,Regular,2025-05-03 23:57:32,Basic,Monthly,2024-12-07 23:57:32,Poor Service,476,28084.0,68,1,0,2,0
104821,Oeshi Solanki,Male,India,Tamil Nadu,1979-06-25,2023-08-31 06:08:48,Regular,2024-02-02 06:08:48,Standard,Monthly,,Active,792,19800.0,43,0,0,5,0
104822,Gauri Prabhakar,Male,India,Telangana,1988-04-30,2022-06-13 01:43:05,Premium,2022-08-08 01:43:05,Premium,Monthly,,Active,1213,23653.5,52,0,2,5,0
104823,Darika Keer,Male,India,Tamil Nadu,1966-03-02,2023-04-19 01:57:21,Regular,2023-09-25 01:57:21,Standard,Annual,,Active,516,26316.0,39,0,1,4,1
104824,Vyanjana Randhawa,Male,India,Maharashtra,2002-12-18,2023-01-17 06:17:01,Regular,2023-06-11 06:17:01,Standard,Monthly,,Active,885,33630.0,45,0,0,4,1
104825,Nidra Sani,Female,India,Gujarat,1989-07-15,2024-06-10 16:58:22,Regular,2024-11-22 16:58:22,Standard,Annual,,Active,784,27440.0,19,0,0,4,0
104826,Bhavini Kohli,Male,India,Telangana,2001-12-25,2024-06-21 05:18:11,Regular,2025-06-20 05:18:11,Basic,Annual,,Active,393,16113.0,23,0,0,3,1
104827,Gayathri Dutta,Female,India,Delhi,1975-11-20,2022-04-14 17:33:22,Regular,2022-10-29 17:33:22,Standard,Monthly,2023-03-05 17:33:22,Poor Service,661,15203.0,94,1,1,2,4
104828,Krisha Butala,Male,India,Gujarat,1989-02-03,2023-04-04 16:55:28,Regular,2023-09-21 16:55:28,Standard,Annual,2023-12-02 16:55:28,Poor Service,577,31158.0,62,1,0,2,0
104829,Fitan Butala,Male,India,Telangana,1992-07-02,2023-08-29 18:53:45,Regular,2023-12-27 18:53:45,Standard,Monthly,,Active,621,14904.0,48,0,1,5,2
104830,Mason Zachariah,Male,India,Tamil Nadu,1983-04-06,2023-04-29 02:06:14,Premium,2023-10-25 02:06:14,Premium,Monthly,,Active,910,60333.0,18,0,0,3,2
104831,Waida Chanda,Female,India,Delhi,1994-09-30,2022-01-02 15:32:10,Regular,2022-03-19 15:32:10,Standard,Monthly,,Active,738,41328.0,28,0,0,4,2
104832,Charan Agate,Female,India,Uttar Pradesh,1970-10-26,2022-07-06 08:51:56,Regular,2023-06-03 08:51:56,Standard,Monthly,,Active,709,10635.0,28,0,0,3,0
104833,Peter Bali,Female,India,Maharashtra,2004-03-31,2024-08-25 11:32:55,Premium,2024-11-27 11:32:55,Premium,Monthly,,Active,1001,48148.1,45,0,2,5,0
104834,Bishakha Peri,Male,India,Rajasthan,1968-07-24,2024-08-25 20:07:49,Premium,2025-04-08 20:07:49,Premium,Annual,,Active,997,15553.2,0,0,0,5,1
104835,Gagan Baria,Female,India,Maharashtra,1978-09-25,2024-07-29 17:34:40,Regular,2025-07-28 17:34:40,Standard,Monthly,,Active,879,33402.0,30,0,0,4,1
104836,Dayita Narayanan,Male,India,Maharashtra,1988-09-14,2023-04-29 19:41:42,Regular,2024-03-09 19:41:42,Basic,Annual,,Active,337,11458.0,14,0,0,4,1
104837,Balvan Butala,Male,India,Uttar Pradesh,1970-05-19,2022-01-27 11:25:35,Regular,2022-11-02 11:25:35,Standard,Monthly,,Active,786,41658.0,29,0,0,5,2
104838,Aadi Handa,Male,India,Karnataka,1980-03-30,2022-07-07 16:41:19,Regular,2023-06-03 16:41:19,Standard,Monthly,,Active,616,30184.0,36,0,0,4,1
104839,Mahika Swaminathan,Male,India,Telangana,1992-10-03,2023-04-15 10:00:11,Regular,2024-01-31 10:00:11,Basic,Monthly,2023-11-02 10:00:11,Poor Service,483,10626.0,79,1,0,2,3
104840,Amara Manne,Male,India,Uttar Pradesh,1979-06-16,2022-02-21 17:11:14,Regular,2022-06-17 17:11:14,Basic,Annual,,Active,472,23600.0,15,0,0,3,1
104841,Bhavani Devi,Female,India,Uttar Pradesh,1994-05-20,2024-04-28 20:49:01,Regular,2024-07-18 20:49:01,Basic,Monthly,2024-11-02 20:49:01,Poor Service,459,24327.0,76,1,0,2,5
104842,Turvi Lad,Female,India,Rajasthan,1971-06-19,2023-01-24 16:16:47,Regular,2023-02-27 16:16:47,Standard,Monthly,,Active,845,46475.0,38,0,0,3,1
104843,Yutika Char,Male,India,Karnataka,2003-03-05,2022-07-11 00:49:44,Regular,2023-03-11 00:49:44,Standard,Monthly,,Active,613,19616.0,45,0,1,5,0
104844,Udarsh Mander,Male,India,Telangana,1970-08-02,2024-01-31 07:31:27,Regular,2024-04-10 07:31:27,Basic,Annual,,Active,323,10659.0,17,0,0,4,0
104845,Maya Nigam,Male,India,Maharashtra,1968-03-30,2023-10-12 01:30:02,Regular,2024-04-25 01:30:02,Basic,Monthly,2024-01-25 01:30:02,Poor Service,372,14508.0,100,1,2,1,2
104846,Urvashi Sethi,Male,India,Delhi,2005-02-03,2024-08-11 07:10:25,Regular,2024-10-09 07:10:25,Standard,Annual,,Active,801,39249.0,16,0,0,3,0
104847,Yashodhara Mohan,Female,India,Uttar Pradesh,1975-10-10,2022-01-22 23:22:32,Regular,2022-04-09 23:22:32,Basic,Monthly,,Active,314,5338.0,50,0,2,4,1
104848,Nandini Sahota,Male,India,Karnataka,1996-03-28,2023-11-27 12:06:01,Regular,2024-07-22 12:06:01,Basic,Annual,,Active,486,17496.0,22,0,0,4,1
104849,Dayamai Narain,Female,India,Gujarat,1980-11-12,2023-12-07 16:02:19,Regular,2024-07-11 16:02:19,Standard,Monthly,,Active,608,9120.0,30,0,0,4,3
104850,Wridesh Shenoy,Male,India,Gujarat,2004-06-29,2022-04-21 06:53:05,Regular,2022-09-20 06:53:05,Standard,Monthly,2022-12-27 06:53:05,Poor Service,779,35055.0,84,1,0,1,2
104851,Mohammed Bansal,Female,India,Tamil Nadu,1987-05-18,2024-10-16 05:19:13,Regular,2025-04-14 05:19:13,Basic,Monthly,,Active,484,17908.0,26,0,0,4,0
104852,Daniel Dalal,Male,India,Rajasthan,1995-01-18,2023-04-24 02:38:51,Regular,2023-11-17 02:38:51,Standard,Annual,2024-01-12 02:38:51,Poor Service,662,33100.0,70,1,1,2,2
104853,Hritik Sen,Female,India,Maharashtra,1967-02-17,2022-10-09 23:05:35,Regular,2022-11-20 23:05:35,Basic,Monthly,,Active,361,13718.0,42,0,1,4,1
104854,Manthan Borah,Male,India,Gujarat,1974-04-03,2022-02-25 11:24:51,Regular,2022-07-14 11:24:51,Standard,Annual,,Active,827,41350.0,33,0,2,3,3
104855,Gaurangi Nagarajan,Female,India,Uttar Pradesh,1971-08-16,2023-12-13 08:46:25,Regular,2024-09-01 08:46:25,Basic,Monthly,2024-04-18 08:46:25,Poor Service,343,10976.0,71,1,0,2,5
104856,Vasatika Saran,Male,India,Delhi,2005-06-26,2024-10-30 01:08:54,Regular,2025-01-05 01:08:54,Basic,Monthly,,Active,351,11232.0,39,0,0,3,2
104857,Jason Mittal,Male,India,Maharashtra,1976-03-01,2024-12-29 16:21:38,Regular,2025-11-18 16:21:38,Standard,Monthly,2025-10-30 16:21:38,Poor Service,527,21080.0,100,1,3,2,5
104858,Urvashi Bandi,Female,India,Gujarat,1999-02-06,2023-12-27 01:42:02,Regular,2024-07-23 01:42:02,Standard,Monthly,,Active,703,31635.0,44,0,1,3,0
104859,Naksh Raman,Female,India,Karnataka,1971-09-06,2023-08-11 08:45:32,Regular,2024-01-09 08:45:32,Basic,Annual,,Active,453,17214.0,12,0,0,5,0
104860,Hemani Bhatti,Female,India,Maharashtra,1986-05-15,2024-02-04 13:00:35,Regular,2024-06-04 13:00:35,Basic,Annual,,Active,324,17172.0,49,0,3,3,1
104861,Azad Krishnan,Female,India,Uttar Pradesh,2000-08-28,2023-09-19 11:16:46,Premium,2023-11-14 11:16:46,Premium,Annual,,Active,1023,75804.3,48,0,3,5,0
104862,Rachit Tank,Female,India,Gujarat,2005-08-05,2024-02-19 15:39:28,Regular,2024-04-07 15:39:28,Standard,Monthly,,Active,515,19055.0,27,0,0,4,1
104863,Mitali Naik,Male,India,Rajasthan,2001-03-05,2022-08-11 22:35:10,Regular,2023-08-11 22:35:10,Basic,Monthly,2023-03-03 22:35:10,Poor Service,337,5392.0,82,1,0,2,2
104864,Kiaan Narain,Male,India,Telangana,1979-06-06,2023-04-16 15:33:03,Regular,2023-08-11 15:33:03,Standard,Annual,,Active,895,27745.0,14,0,0,4,1
104865,Divya Gour,Male,India,Tamil Nadu,1980-04-19,2024-07-15 06:13:03,Regular,2024-11-14 06:13:03,Basic,Monthly,,Active,461,8759.0,35,0,1,5,2
104866,Nitesh Krishna,Female,India,Maharashtra,1970-06-13,2022-02-05 11:15:31,Regular,2022-11-23 11:15:31,Standard,Annual,2022-11-27 11:15:31,Poor Service,717,20793.0,65,1,1,2,2
104867,Girik Sur,Male,India,Delhi,1986-07-18,2023-07-15 20:38:55,Regular,2023-09-23 20:38:55,Basic,Monthly,,Active,472,7552.0,41,0,1,5,2
104868,Manbir Basak,Male,India,Maharashtra,1990-05-08,2022-09-18 16:30:11,Regular,2023-08-10 16:30:11,Basic,Annual,,Active,494,7410.0,21,0,1,5,1
104869,Wriddhish Varghese,Female,India,Rajasthan,1967-08-03,2024-10-02 19:22:55,Regular,2025-05-01 19:22:55,Basic,Annual,,Active,320,17280.0,26,0,0,5,2
104870,Arunima Jain,Female,India,Maharashtra,1987-07-05,2024-02-08 05:15:38,Regular,2024-11-03 05:15:38,Standard,Annual,,Active,530,8480.0,52,0,0,2,2
104871,Omisha Barad,Male,India,Karnataka,1970-03-13,2022-01-20 06:48:24,Regular,2022-04-07 06:48:24,Basic,Monthly,,Active,432,11664.0,46,0,2,4,1
104872,Jalsa Oza,Male,India,Gujarat,1980-09-30,2023-03-13 22:41:22,Regular,2023-07-13 22:41:22,Basic,Monthly,2023-10-21 22:41:22,High Pricing,350,7000.0,62,1,2,4,0
104873,Geetika Agate,Male,India,Karnataka,2003-10-09,2022-11-22 19:48:35,Regular,2023-06-23 19:48:35,Basic,Monthly,2023-10-25 19:48:35,Poor Service,373,13428.0,78,1,0,2,2
104874,Vasudha Thaker,Male,India,Maharashtra,1979-02-07,2024-11-12 05:25:31,Regular,2025-08-24 05:25:31,Basic,Annual,,Active,371,18179.0,25,0,0,4,0
104875,Siddharth Divan,Male,India,Gujarat,1969-08-25,2024-08-07 03:17:04,Regular,2024-10-08 03:17:04,Standard,Annual,,Active,605,11495.0,21,0,0,5,2
104876,Yashasvi Mahal,Female,India,Maharashtra,2004-08-07,2024-10-21 00:21:02,Regular,2025-06-26 00:21:02,Basic,Monthly,,Active,469,5628.0,42,0,0,5,0
104877,Ronith Saran,Female,India,Maharashtra,1995-02-19,2023-08-02 14:58:33,Regular,2023-12-11 14:58:33,Standard,Monthly,,Active,502,21084.0,32,0,0,3,1
104878,Suhani Mannan,Female,India,Delhi,1996-08-23,2024-09-24 13:50:26,Regular,2025-08-21 13:50:26,Basic,Monthly,,Active,460,20240.0,25,0,0,3,2
104879,Chaitanya Mane,Male,India,Telangana,1994-03-30,2022-03-15 13:01:28,Regular,2022-06-26 13:01:28,Basic,Annual,,Active,457,7312.0,12,0,0,3,2
104880,Andrew Reddy,Female,India,Gujarat,2002-07-05,2022-12-21 07:34:33,Regular,2023-02-24 07:34:33,Standard,Monthly,2023-12-04 07:34:33,Poor Service,659,19111.0,81,1,1,2,5
104881,Urvi Sahni,Male,India,Delhi,1981-02-11,2022-10-27 20:32:11,Premium,2023-04-09 20:32:11,Premium,Annual,,Active,1293,79002.3,21,0,2,5,1
104882,Vihaan Murty,Male,India,Gujarat,1969-07-24,2022-07-10 01:37:57,Regular,2023-05-20 01:37:57,Basic,Monthly,2023-01-12 01:37:57,Relocation,302,17818.0,60,1,2,5,1
104883,Shivani Lanka,Female,India,Karnataka,2000-01-29,2023-04-19 02:14:47,Regular,2023-12-12 02:14:47,Basic,Monthly,,Active,300,9300.0,43,0,1,4,1
104884,Balvan Karnik,Male,India,Rajasthan,1991-09-24,2022-06-21 07:42:00,Regular,2022-09-23 07:42:00,Standard,Annual,,Active,717,25095.0,22,0,1,5,1
104885,Megha Lanka,Male,India,Maharashtra,1992-03-05,2024-01-31 02:13:24,Premium,2025-01-10 02:13:24,Premium,Monthly,,Active,904,35256.0,33,0,0,3,1
104886,Veer Baria,Female,India,Tamil Nadu,1989-07-05,2024-03-02 00:43:10,Premium,2025-01-16 00:43:10,Premium,Monthly,,Active,1233,62513.1,28,0,0,5,2
104887,Shivani Khare,Male,India,Uttar Pradesh,1993-05-03,2023-03-15 10:34:29,Regular,2023-12-08 10:34:29,Standard,Monthly,,Active,725,29725.0,49,0,1,5,0
104888,Aarnav Sani,Female,India,Telangana,1991-02-17,2024-11-20 08:46:25,Regular,2025-06-22 08:46:25,Standard,Monthly,,Active,500,25000.0,40,0,0,5,1
104889,Faqid Mahal,Male,India,Maharashtra,1996-12-12,2023-03-13 21:09:00,Regular,2023-05-10 21:09:00,Standard,Monthly,,Active,632,16432.0,43,0,0,5,0
104890,Amol Thaker,Female,India,Karnataka,1990-11-26,2024-02-04 04:24:42,Regular,2024-12-23 04:24:42,Standard,Monthly,,Active,589,11780.0,39,0,0,4,1
104891,Charan Taneja,Male,India,Telangana,1969-11-21,2023-12-14 18:56:08,Regular,2024-08-04 18:56:08,Standard,Annual,,Active,505,25250.0,23,0,0,5,1
104892,Bhavna D’Alia,Male,India,Maharashtra,1998-03-30,2023-10-11 14:33:57,Premium,2024-06-28 14:33:57,Premium,Monthly,,Active,968,52852.8,39,0,2,4,1
104893,Lopa Narasimhan,Female,India,Uttar Pradesh,1981-04-15,2023-09-11 21:48:38,Regular,2024-01-28 21:48:38,Standard,Annual,,Active,632,7584.0,36,0,2,5,0
104894,Sai Atwal,Male,India,Telangana,2004-09-11,2023-08-16 21:44:14,Regular,2023-12-03 21:44:14,Standard,Annual,,Active,615,14760.0,12,0,0,5,1
104895,Fariq Narasimhan,Male,India,Telangana,1972-02-21,2024-11-18 09:14:03,Regular,2025-06-21 09:14:03,Standard,Annual,,Active,572,26884.0,11,0,0,3,2
104896,Varsha Bail,Male,India,Maharashtra,1988-07-09,2024-07-24 19:51:24,Regular,2025-07-22 19:51:24,Standard,Annual,,Active,655,8515.0,25,0,0,5,2
104897,Kai Kuruvilla,Male,India,Telangana,1972-03-15,2022-08-26 19:34:39,Regular,2023-08-26 19:34:39,Standard,Monthly,,Active,710,37630.0,46,0,2,3,0
104898,Brinda Kurian,Male,India,Tamil Nadu,1994-02-16,2022-04-16 00:37:29,Regular,2022-06-20 00:37:29,Standard,Monthly,,Active,568,27264.0,27,0,0,5,5
104899,Neel Sandhu,Male,India,Uttar Pradesh,1985-12-22,2024-11-03 06:35:13,Regular,2025-01-23 06:35:13,Basic,Annual,,Active,484,22264.0,21,0,0,4,1
104900,Nihal Pathak,Female,India,Maharashtra,1992-01-01,2023-12-06 02:17:33,Regular,2024-10-13 02:17:33,Basic,Monthly,,Active,313,15024.0,25,0,0,4,2
104901,Bhavya More,Male,India,Maharashtra,1965-08-27,2024-06-02 23:18:38,Regular,2024-07-26 23:18:38,Standard,Monthly,2024-11-04 23:18:38,Poor Service,698,15356.0,79,1,0,2,3
104902,Faraj Dugal,Male,India,Delhi,1974-09-07,2022-12-08 14:01:16,Premium,2023-06-23 14:01:16,Premium,Monthly,2023-04-02 14:01:16,High Pricing,1190,44863.0,65,1,1,4,0
104903,Aarush Khatri,Male,India,Maharashtra,2003-01-13,2022-03-18 15:38:44,Regular,2023-01-26 15:38:44,Basic,Monthly,,Active,435,13485.0,25,0,0,5,1
104904,Anamika Gola,Male,India,Gujarat,1975-07-29,2023-11-19 00:11:30,Regular,2023-12-21 00:11:30,Standard,Monthly,,Active,738,9594.0,49,0,1,3,1
104905,Siya Nazareth,Female,India,Rajasthan,1995-12-05,2024-09-16 02:41:36,Regular,2025-03-05 02:41:36,Basic,Monthly,,Active,478,16730.0,37,0,1,5,1
104906,Xiti Warrior,Male,India,Delhi,1990-07-27,2022-06-26 22:29:13,Regular,2023-06-14 22:29:13,Basic,Monthly,,Active,452,12204.0,38,0,0,4,0
104907,Yasti Das,Female,India,Uttar Pradesh,1991-09-11,2024-01-25 04:13:16,Premium,2024-07-11 04:13:16,Premium,Annual,,Active,1183,52288.6,19,0,1,5,0
104908,Arunima Chacko,Male,India,Maharashtra,1997-08-31,2024-06-26 05:39:14,Premium,2025-06-06 05:39:14,Premium,Monthly,,Active,1081,68859.7,37,0,2,5,1
104909,George Pandit,Female,India,Maharashtra,1993-05-03,2022-01-11 09:31:53,Regular,2022-02-11 09:31:53,Basic,Annual,2022-03-31 09:31:53,Poor Service,403,23374.0,79,1,1,2,4
104910,Lipika Gulati,Female,India,Maharashtra,2002-03-10,2023-02-24 23:18:07,Regular,2024-02-23 23:18:07,Standard,Monthly,,Active,516,28380.0,52,0,1,4,0
104911,Andrew Chadha,Female,India,Karnataka,1996-11-17,2023-12-21 00:04:42,Regular,2024-10-14 00:04:42,Basic,Annual,,Active,363,14520.0,23,0,1,4,0
104912,Nicholas Dhingra,Female,India,Uttar Pradesh,1988-04-01,2022-06-28 19:46:04,Premium,2022-08-31 19:46:04,Premium,Monthly,,Active,1399,74566.7,31,0,0,5,1
104913,Naveen Vig,Female,India,Maharashtra,1997-07-22,2022-07-10 01:13:07,Regular,2023-06-11 01:13:07,Basic,Monthly,2022-10-12 01:13:07,Competitor,414,6210.0,74,1,3,4,3
104914,Varenya Panchal,Male,India,Gujarat,1998-07-12,2024-01-02 08:48:23,Regular,2024-09-23 08:48:23,Basic,Monthly,,Active,367,14680.0,28,0,0,3,2
104915,Harini Ramachandran,Male,India,Delhi,1986-08-18,2024-12-06 16:47:49,Regular,2025-04-22 16:47:49,Standard,Monthly,,Active,697,38335.0,39,0,0,5,0
104916,Hemang Vala,Female,India,Rajasthan,1984-07-25,2024-12-25 05:43:47,Premium,2025-05-16 05:43:47,Premium,Annual,,Active,1494,104878.8,10,0,0,5,0
104917,Simon Ganesh,Male,India,Maharashtra,1981-01-18,2023-08-08 22:21:54,Regular,2023-11-01 22:21:54,Basic,Annual,,Active,495,25740.0,12,0,0,4,1
104918,Veda Bhavsar,Male,India,Maharashtra,2000-09-25,2024-01-19 18:19:19,Regular,2024-03-28 18:19:19,Standard,Monthly,,Active,843,32034.0,31,0,0,5,0
104919,Warda Shankar,Female,India,Maharashtra,1965-09-06,2024-02-23 21:06:03,Regular,2024-09-26 21:06:03,Basic,Monthly,,Active,458,20152.0,34,0,0,4,1
104920,Ekanta Pillay,Male,India,Delhi,1994-06-18,2024-08-30 17:18:50,Premium,2024-10-10 17:18:50,Premium,Monthly,,Active,1267,47765.9,53,0,2,4,1
104921,Benjamin Bansal,Female,India,Karnataka,1998-09-26,2023-04-15 03:55:49,Regular,2024-02-10 03:55:49,Basic,Monthly,2023-06-27 03:55:49,Poor Service,495,8415.0,64,1,2,4,2
104922,Raghav Aggarwal,Female,India,Uttar Pradesh,1976-11-02,2023-12-30 20:12:06,Premium,2024-09-19 20:12:06,Premium,Monthly,2024-10-18 20:12:06,High Pricing,1214,67862.6,62,1,0,4,2
104923,Anay Pradhan,Female,India,Gujarat,2000-03-30,2022-07-25 09:36:59,Regular,2022-12-17 09:36:59,Standard,Annual,,Active,528,22176.0,24,0,0,4,0
104924,Ojasvi Amble,Female,India,Tamil Nadu,1984-06-11,2022-03-03 04:10:23,Regular,2023-01-23 04:10:23,Basic,Monthly,,Active,497,11431.0,37,0,0,3,1
104925,Ubika Chada,Male,India,Gujarat,1972-10-31,2023-03-07 15:47:56,Premium,2023-06-05 15:47:56,Premium,Annual,,Active,1349,59625.8,12,0,1,5,0
104926,Gopal Verma,Male,India,Maharashtra,1966-12-25,2022-08-12 21:44:04,Premium,2022-10-14 21:44:04,Premium,Annual,2023-05-17 21:44:04,High Pricing,1294,67288.0,60,1,0,5,1
104927,Laban Solanki,Male,India,Delhi,2005-11-06,2022-06-25 07:36:53,Regular,2023-04-25 07:36:53,Standard,Annual,,Active,818,11452.0,30,0,0,3,2
104928,Harini Dar,Male,India,Rajasthan,1966-07-24,2024-05-15 06:04:49,Regular,2024-12-03 06:04:49,Basic,Monthly,2025-03-05 06:04:49,Relocation,376,16544.0,69,1,3,5,1
104929,Edhitha Korpal,Female,India,Uttar Pradesh,1988-01-12,2024-07-13 22:19:57,Regular,2024-11-10 22:19:57,Standard,Annual,,Active,698,34900.0,40,0,1,4,1
104930,Pavani Memon,Female,India,Uttar Pradesh,1991-04-01,2022-05-17 01:10:09,Regular,2022-07-14 01:10:09,Standard,Annual,,Active,513,20007.0,30,0,0,4,1
104931,Hredhaan Bhakta,Male,India,Uttar Pradesh,1972-10-05,2023-01-18 00:32:49,Regular,2023-03-07 00:32:49,Standard,Monthly,,Active,775,22475.0,44,0,1,4,0
104932,Laksh Kuruvilla,Male,India,Maharashtra,1986-09-16,2024-05-28 01:34:28,Regular,2025-02-16 01:34:28,Standard,Monthly,,Active,509,27995.0,55,0,1,3,1
104933,Michael Mand,Female,India,Karnataka,1983-04-08,2022-12-27 01:31:45,Regular,2023-07-28 01:31:45,Basic,Annual,,Active,344,11352.0,24,0,0,4,2
104934,Nisha Borde,Male,India,Maharashtra,1970-10-24,2024-08-30 03:18:14,Regular,2024-10-25 03:18:14,Standard,Annual,,Active,666,20646.0,23,0,0,5,1
104935,Falan Tara,Male,India,Karnataka,2003-02-20,2022-11-08 04:54:02,Regular,2023-04-16 04:54:02,Standard,Monthly,,Active,646,17442.0,33,0,0,3,2
104936,Charita Ray,Male,India,Maharashtra,1999-01-06,2023-10-24 04:32:19,Regular,2024-03-04 04:32:19,Basic,Monthly,,Active,462,8316.0,49,0,1,4,0
104937,Atharv Mane,Female,India,Delhi,1975-12-15,2022-06-03 11:21:45,Regular,2022-09-18 11:21:45,Standard,Monthly,,Active,569,34140.0,38,0,0,3,2
104938,Qasim Chander,Female,India,Tamil Nadu,2004-06-14,2023-08-25 10:51:48,Regular,2023-10-01 10:51:48,Standard,Monthly,,Active,827,12405.0,39,0,0,3,2
104939,Harish Patil,Female,India,Uttar Pradesh,1999-05-04,2024-10-15 19:25:19,Regular,2024-12-10 19:25:19,Standard,Monthly,,Active,820,43460.0,48,0,1,5,1
104940,Girish Lalla,Female,India,Telangana,1973-06-17,2024-07-31 00:45:53,Regular,2025-04-11 00:45:53,Basic,Monthly,,Active,480,23520.0,34,0,0,5,0
104941,Eesha Dasgupta,Male,India,Rajasthan,2003-12-30,2023-01-23 15:48:59,Regular,2023-07-24 15:48:59,Standard,Annual,,Active,728,32760.0,41,0,2,3,1
104942,Simon Brar,Male,India,Maharashtra,1984-08-14,2024-05-12 23:44:48,Regular,2024-07-29 23:44:48,Basic,Annual,2024-07-03 23:44:48,Poor Service,462,21714.0,79,1,1,2,3
104943,Chandran Malhotra,Female,India,Maharashtra,1984-09-28,2023-07-22 03:36:24,Regular,2024-04-21 03:36:24,Standard,Annual,,Active,637,18473.0,43,0,2,4,0
104944,Fariq Mishra,Male,India,Tamil Nadu,1965-02-19,2022-07-20 02:03:33,Regular,2022-10-13 02:03:33,Standard,Monthly,,Active,818,35992.0,39,0,0,5,3
104945,Harish Raval,Female,India,Karnataka,1966-05-30,2024-07-19 14:05:48,Regular,2024-11-27 14:05:48,Standard,Annual,2025-04-26 14:05:48,Poor Service,885,10620.0,71,1,1,1,2
104946,Devika Salvi,Female,India,Karnataka,1995-01-27,2022-06-24 18:37:56,Regular,2023-06-09 18:37:56,Basic,Monthly,,Active,397,23423.0,26,0,0,4,1
